,dates,weights
63,2020-12-11,"[0.02434823 0.05681079 0.05534949 0.02270164 0.03779607 0.02814373
 0.05840811 0.03075479 0.03657538 0.02270771 0.04973737 0.02256433
 0.05389099 0.02675606 0.05591062 0.05247212 0.02536153 0.05070344
 0.0321705  0.04773375 0.02245625 0.02680709 0.02580282 0.05815716
 0.0529782  0.02290189]"
64,2020-12-14,"[0.02359307 0.05689144 0.05512327 0.0224412  0.04028116 0.02788445
 0.05922316 0.02971019 0.03667457 0.02212678 0.04765544 0.0220549
 0.05294184 0.02607172 0.05279965 0.05117598 0.02503015 0.05607502
 0.03184494 0.05107736 0.02279228 0.02954321 0.02511297 0.0563285
 0.05367481 0.02187188]"
65,2020-12-15,"[0.02312457 0.05798715 0.05538822 0.02296514 0.03890241 0.02811649
 0.05829336 0.03167099 0.03679407 0.02320846 0.04821789 0.02304492
 0.05912101 0.02595705 0.05455403 0.04942918 0.02475162 0.05433736
 0.03221972 0.04658466 0.0223313  0.02459012 0.02591061 0.05710632
 0.05192053 0.02347284]"
66,2020-12-16,"[0.02398758 0.05853424 0.05399542 0.02331357 0.03920569 0.02759286
 0.05778961 0.03036603 0.03766695 0.02255523 0.04812418 0.02189374
 0.05632379 0.02618764 0.05245262 0.0501563  0.02494923 0.05489813
 0.0332461  0.0503965  0.02267054 0.02690965 0.02492235 0.0577649
 0.05092092 0.02317622]"
67,2020-12-17,"[0.02341461 0.05743928 0.05409958 0.02268647 0.03876232 0.0283645
 0.05915977 0.03026929 0.03703035 0.02260363 0.04690654 0.02235464
 0.05886862 0.025765   0.05668238 0.04918795 0.02459321 0.05370517
 0.03275672 0.04949828 0.02228735 0.02512189 0.02510489 0.05678472
 0.05423368 0.02231914]"
68,2020-12-18,"[0.02390007 0.05782389 0.05549388 0.02301212 0.03871445 0.02759357
 0.05998877 0.02864803 0.03698634 0.02287424 0.04720498 0.02274457
 0.05914561 0.02828097 0.05570917 0.05025243 0.02493861 0.05220726
 0.03256151 0.05083835 0.0223197  0.02583652 0.02457845 0.05577648
 0.04948171 0.02308828]"
69,2020-12-21,"[0.02411469 0.05789363 0.0551671  0.02277435 0.03855514 0.02793234
 0.06039355 0.03041545 0.03609718 0.02340061 0.04614823 0.02197978
 0.05625998 0.02558958 0.05572509 0.04994451 0.02455667 0.05324937
 0.03338531 0.04877547 0.02196628 0.02484865 0.0257444  0.05919679
 0.05348996 0.02239592]"
70,2020-12-22,"[0.02348913 0.05560098 0.05269076 0.02334237 0.03879315 0.02716117
 0.0580414  0.03010267 0.03644447 0.02320665 0.04516138 0.02227229
 0.06911048 0.02590878 0.05304254 0.04912271 0.02502826 0.05442877
 0.03176133 0.04965582 0.02247484 0.02504168 0.02466517 0.05820323
 0.05276395 0.02248606]"
71,2020-12-23,"[0.02307187 0.05830504 0.05316219 0.02256356 0.03995021 0.02755212
 0.0611747  0.03066496 0.03694606 0.02199837 0.04850826 0.02335704
 0.05726375 0.02563527 0.05272138 0.04954128 0.02457808 0.05593427
 0.03294874 0.05034707 0.02288496 0.02497368 0.02520986 0.05629903
 0.0518082  0.02260016]"
72,2020-12-24,"[0.02375248 0.0576298  0.05581409 0.02293675 0.03834581 0.02785607
 0.05732391 0.03052374 0.03668667 0.02253018 0.04753438 0.02272596
 0.05463301 0.02608095 0.05423329 0.05018094 0.02494819 0.05361631
 0.03274684 0.05397847 0.0225018  0.0257092  0.02522626 0.05791464
 0.05202566 0.02254467]"
