,dates,weights
63,2009-06-16,"[0.05774833 0.03845855 0.04626609 0.0425945  0.02522827 0.03677436
 0.02984807 0.03185473 0.02375124 0.03807643 0.05897294 0.02552217
 0.02983939 0.04634229 0.0634343  0.02419979 0.02539988 0.02438188
 0.06110623 0.0512875  0.02333519 0.0294626  0.03111182 0.02672118
 0.05714446 0.05113777]"
64,2009-06-17,"[0.05797997 0.03874751 0.0478103  0.03925098 0.02588751 0.03733591
 0.02996076 0.03233567 0.02361615 0.0392287  0.06211217 0.02538594
 0.03118064 0.04715243 0.05018072 0.02470406 0.02611863 0.02402702
 0.06243666 0.05278389 0.02455837 0.03082874 0.03220378 0.02746296
 0.05702921 0.04968137]"
65,2009-06-18,"[0.0572982  0.03660843 0.04542017 0.03951171 0.02559756 0.03806224
 0.02943973 0.03323676 0.02447789 0.03878708 0.06078301 0.02566134
 0.0299054  0.0457838  0.05728234 0.02472381 0.02353775 0.02490538
 0.064982   0.05112046 0.02485577 0.02720405 0.0342155  0.02625252
 0.06168753 0.04865955]"
66,2009-06-19,"[0.05752992 0.0368739  0.0453513  0.04005558 0.02643118 0.03670996
 0.03026417 0.03346342 0.02373955 0.03939269 0.06099077 0.02474515
 0.03080714 0.04749103 0.05470885 0.02390408 0.0242927  0.02372771
 0.06514025 0.05192445 0.02499424 0.02843322 0.03026261 0.02807459
 0.0595376  0.0511539 ]"
67,2009-06-22,"[0.06013232 0.03790704 0.04605434 0.04175791 0.02494769 0.03780543
 0.02964446 0.03141232 0.0226321  0.03932433 0.06035939 0.0249203
 0.0306103  0.04760551 0.06085784 0.02582718 0.02446432 0.02424498
 0.05975608 0.05283647 0.02451289 0.03042395 0.03091454 0.02868845
 0.05433428 0.04802564]"
68,2009-06-23,"[0.0578044  0.03330978 0.04388412 0.03900581 0.02628415 0.03800907
 0.03078659 0.03331206 0.02438262 0.03744491 0.06233351 0.02711694
 0.03061179 0.04600825 0.05429951 0.02487368 0.02508762 0.02454946
 0.06056779 0.04995684 0.02503386 0.0306803  0.03466604 0.02597385
 0.064796   0.04922107]"
69,2009-06-24,"[0.05674525 0.03687705 0.04484063 0.04189852 0.02618217 0.03889131
 0.0307976  0.03312558 0.02443922 0.03866586 0.06005433 0.02651039
 0.03014693 0.04551546 0.05252736 0.0242317  0.02504832 0.02393541
 0.06291998 0.05179221 0.02432457 0.02989568 0.02990369 0.02709314
 0.06203882 0.05159884]"
70,2009-06-25,"[0.05553328 0.04015237 0.04468678 0.03963833 0.02521805 0.03755037
 0.02973007 0.03332517 0.02395033 0.03841348 0.06068579 0.02545703
 0.03005786 0.04422943 0.05992278 0.02418797 0.02615025 0.02448875
 0.06195975 0.05034764 0.0239783  0.03179232 0.03377309 0.02718572
 0.05834417 0.04924099]"
71,2009-06-26,"[0.05756487 0.03743908 0.04503079 0.04017987 0.02586108 0.03701749
 0.02871715 0.0328271  0.02404147 0.03886148 0.06116953 0.02751238
 0.03056924 0.04658931 0.05071804 0.02397793 0.02565649 0.02552167
 0.05984541 0.05111306 0.02425135 0.03146413 0.03306053 0.02795137
 0.06420922 0.04884996]"
72,2009-06-29,"[0.05716636 0.0360603  0.04400997 0.04249946 0.02612284 0.03735996
 0.03072086 0.03381499 0.02404656 0.04041628 0.0606364  0.02567106
 0.03041238 0.04620775 0.05871217 0.02469135 0.0249574  0.02453432
 0.06112757 0.05228126 0.02486274 0.02955445 0.03000132 0.02670518
 0.05805324 0.04937383]"
