,dates,weights
48,2009-05-26,"[0.04010967 0.01917148 0.03957428 0.02948567 0.02688061 0.0164315
 0.01671715 0.04306901 0.02073792 0.04348896 0.01644956 0.01689443
 0.01701555 0.01666272 0.03284258 0.04286006 0.04552338 0.04438197
 0.01592522 0.03377766 0.03018255 0.04188351 0.02130606 0.025065
 0.01607219 0.01630626 0.01942976 0.04210031 0.03499979 0.01621429
 0.01919124 0.01927341 0.0160086  0.0187548  0.04278644 0.04242645]"
49,2009-05-27,"[0.04166743 0.02025248 0.04009972 0.02933332 0.02669689 0.01610164
 0.01590328 0.04273396 0.02022455 0.04429286 0.01630881 0.01589051
 0.01645288 0.01672411 0.03312856 0.0416321  0.04361731 0.04363379
 0.01636632 0.03388887 0.02988987 0.04217114 0.02006865 0.02488267
 0.01648981 0.01645734 0.02033905 0.04151801 0.03465384 0.01630717
 0.01882807 0.01898605 0.01675397 0.0214217  0.04346485 0.04281835]"
50,2009-05-28,"[0.04094501 0.01967117 0.04027392 0.0297633  0.02768063 0.01611691
 0.01645178 0.04273809 0.02053163 0.042113   0.01702428 0.01632076
 0.01651094 0.01679789 0.03314473 0.04160091 0.04422672 0.04340889
 0.01637577 0.03365101 0.03005009 0.0426855  0.02147293 0.02408299
 0.01624529 0.01630688 0.02194105 0.04303599 0.03454564 0.01637005
 0.01957309 0.01943764 0.01679175 0.01747612 0.04178357 0.0428541 ]"
51,2009-05-29,"[0.04076721 0.01964054 0.03913383 0.02944466 0.02717366 0.01570025
 0.01731149 0.04039263 0.02055569 0.04252854 0.01681688 0.01640085
 0.01671438 0.01715975 0.03245345 0.04479034 0.04535862 0.04332639
 0.01700031 0.03327746 0.03019996 0.04238342 0.02292885 0.02374745
 0.0165843  0.01660094 0.02037694 0.04167339 0.03523924 0.01620718
 0.01943327 0.0190522  0.01619714 0.01963706 0.04115244 0.0426393 ]"
52,2009-06-01,"[0.04009537 0.0195926  0.03929991 0.02942562 0.02689594 0.01608393
 0.0167327  0.04231896 0.02068961 0.04225519 0.01684719 0.01736532
 0.01690293 0.01746796 0.03350275 0.04125065 0.04387459 0.04609737
 0.01590414 0.03515774 0.02969604 0.04205746 0.02228105 0.02403186
 0.01580156 0.01638148 0.02055238 0.04263272 0.03415815 0.01625585
 0.01896737 0.01850081 0.01571349 0.01994983 0.04277079 0.04248874]"
53,2009-06-02,"[0.04116989 0.01918519 0.03926776 0.02938445 0.02762546 0.01696919
 0.01646445 0.04253078 0.02063474 0.043807   0.01645225 0.01629794
 0.01663494 0.01674666 0.0321589  0.04524825 0.04251594 0.04113851
 0.01658923 0.03217476 0.0303199  0.04289637 0.02198888 0.02539602
 0.01635345 0.01580117 0.02038124 0.04288863 0.03494981 0.0165445
 0.01961794 0.01926423 0.01633348 0.01852895 0.04340574 0.04233354]"
54,2009-06-03,"[0.04152478 0.01969626 0.03923852 0.02945819 0.02730803 0.01617642
 0.01560829 0.04256033 0.020709   0.04246026 0.01687215 0.01620731
 0.01654979 0.0167278  0.03254526 0.04218202 0.04418721 0.04261794
 0.016335   0.03260214 0.03061876 0.04239398 0.02209509 0.02512469
 0.01633525 0.0164342  0.02082965 0.04306234 0.03554042 0.01645993
 0.01900703 0.01899495 0.01596438 0.01954585 0.04193425 0.04409267]"
55,2009-06-04,"[0.04107064 0.01975054 0.0395583  0.02918107 0.02717935 0.01662403
 0.01678321 0.04315431 0.02056838 0.04178093 0.0167042  0.01603627
 0.0167304  0.01718313 0.03308417 0.04206954 0.04354677 0.04407776
 0.01656539 0.03383122 0.02985714 0.04258873 0.02211324 0.02509395
 0.01584405 0.01605212 0.02092078 0.04214764 0.03445669 0.01596773
 0.01888888 0.01899789 0.01673138 0.0200485  0.0420253  0.04278647]"
56,2009-06-05,"[0.04153953 0.019683   0.0403073  0.029356   0.0282287  0.01606987
 0.01627659 0.04361809 0.02057459 0.04335879 0.01670607 0.01630033
 0.01687359 0.01708551 0.03263885 0.04298937 0.04376981 0.04191225
 0.01641391 0.03199451 0.03013747 0.04205546 0.02206276 0.02237405
 0.01608235 0.01654829 0.02089584 0.04285305 0.03466508 0.0166181
 0.01890985 0.01943429 0.01600008 0.01962833 0.04259193 0.04344651]"
57,2009-06-08,"[0.04135977 0.01972333 0.03941143 0.02922966 0.02739712 0.01669828
 0.01655041 0.04319357 0.02098341 0.04301533 0.01660783 0.01667048
 0.01643901 0.01688796 0.03292428 0.04170641 0.04366266 0.04350591
 0.01643935 0.03312282 0.02961211 0.04246108 0.02196736 0.02605562
 0.01624776 0.0161925  0.02024142 0.04277954 0.03357884 0.01662323
 0.01944312 0.01908885 0.01676019 0.01951559 0.04102546 0.0428783 ]"
