,dates,weights
201,2021-07-01,"[0.10865552 0.12460124 0.14870921 0.15181538 0.11059227 0.10639865
 0.24922764]"
202,2021-07-02,"[0.10855228 0.12286443 0.14892271 0.15235084 0.11006351 0.10660987
 0.25063634]"
203,2021-07-06,"[0.10967597 0.12158345 0.14846645 0.15183759 0.1105699  0.10671292
 0.25115374]"
204,2021-07-07,"[0.1093493  0.12186241 0.14937522 0.1503809  0.11082912 0.10721944
 0.2509836 ]"
205,2021-07-08,"[0.1100036  0.12288571 0.14927308 0.15090542 0.11088531 0.1066181
 0.24942873]"
206,2021-07-09,"[0.10778231 0.12495068 0.14903043 0.15213114 0.11178961 0.10658602
 0.24772982]"
207,2021-07-12,"[0.10901117 0.1242759  0.14905106 0.15095824 0.11091004 0.10696751
 0.24882612]"
208,2021-07-13,"[0.10949558 0.12136981 0.1489872  0.15284938 0.11003073 0.10699457
 0.25027275]"
209,2021-07-14,"[0.1092961  0.12230572 0.14944483 0.15082368 0.11044509 0.10696806
 0.25071657]"
210,2021-07-15,"[0.10939066 0.12235358 0.1484611  0.15433617 0.11015075 0.10682568
 0.24848203]"
211,2021-07-16,"[0.11009817 0.12215511 0.14957365 0.15022123 0.11037911 0.10701148
 0.25056118]"
212,2021-07-19,"[0.11068568 0.12162113 0.14909485 0.14978665 0.11052865 0.10694084
 0.2513422 ]"
213,2021-07-20,"[0.10758795 0.1260793  0.14898592 0.15127908 0.11164498 0.10674514
 0.24767758]"
214,2021-07-21,"[0.10729098 0.12472937 0.14769527 0.15674068 0.11105137 0.1056428
 0.24684957]"
215,2021-07-22,"[0.10958917 0.12172476 0.14930479 0.14864488 0.11079749 0.10746435
 0.25247458]"
216,2021-07-23,"[0.10866801 0.12348476 0.14984451 0.14971593 0.11077712 0.1068676
 0.25064206]"
217,2021-07-26,"[0.10842021 0.12498964 0.148427   0.15328142 0.11228936 0.10543189
 0.2471604 ]"
218,2021-07-27,"[0.10943505 0.12362202 0.14954227 0.15209234 0.11012769 0.1066556
 0.24852504]"
219,2021-07-28,"[0.10812383 0.1235579  0.14831892 0.15599032 0.11097994 0.10595663
 0.24707243]"
