,dates,weights
69,2009-06-24,"[0.02345016 0.05719984 0.05410296 0.02400423 0.03948877 0.02897931
 0.06027345 0.0304932  0.0379025  0.02277607 0.04755042 0.02356758
 0.05498636 0.02544515 0.05054317 0.04977484 0.02481952 0.05303519
 0.03380904 0.05109738 0.02231768 0.02564061 0.02345032 0.05708363
 0.05445384 0.02375489]"
70,2009-06-25,"[0.02285495 0.06202411 0.05369564 0.02261596 0.03787829 0.02786508
 0.05794498 0.03055079 0.03699157 0.02253436 0.04785284 0.0225381
 0.0545985  0.02462454 0.05742216 0.0494807  0.02580484 0.05403816
 0.03315619 0.04946795 0.02190953 0.02715519 0.02637579 0.05704318
 0.05100034 0.02257618]"
71,2009-06-26,"[0.02372705 0.05792068 0.0541912  0.02295976 0.03890314 0.02751137
 0.05605578 0.0301399  0.03718874 0.0228318  0.04830755 0.02439478
 0.05561173 0.02597779 0.04867537 0.04912554 0.02535605 0.05640299
 0.0320734  0.05029629 0.02219267 0.02691569 0.02585852 0.05873881
 0.05621242 0.02243092]"
72,2009-06-29,"[0.02359821 0.05587149 0.05304234 0.02432174 0.03935598 0.02780765
 0.06005716 0.0310936  0.03725255 0.02378097 0.04795851 0.02279633
 0.05540955 0.02580377 0.05643226 0.05066325 0.02470224 0.05430246
 0.03280981 0.05152316 0.02278636 0.02532009 0.02350102 0.05620436
 0.05089953 0.02270555]"
73,2009-06-30,"[0.02353073 0.06228789 0.05635382 0.02531465 0.03859777 0.02826669
 0.05962481 0.0300687  0.03566498 0.02187337 0.04639157 0.02270203
 0.05485234 0.02534618 0.06018395 0.04823307 0.02374268 0.05253123
 0.03350772 0.04938161 0.02183024 0.02528071 0.0243711  0.05737932
 0.05116457 0.02151826]"
74,2009-07-01,"[0.02369004 0.05784247 0.05278767 0.0221594  0.04017928 0.02746535
 0.05724854 0.03043246 0.03649142 0.02394388 0.04852608 0.02330391
 0.05676243 0.02625151 0.05136616 0.05064492 0.02393144 0.05413582
 0.03474311 0.05089854 0.02258703 0.02526827 0.02510371 0.05748466
 0.05402991 0.02272207]"
75,2009-07-02,"[0.02462795 0.06188944 0.05428368 0.02230204 0.03986469 0.02801983
 0.05990307 0.03026393 0.03694875 0.02224777 0.04841942 0.02297658
 0.05424859 0.02672236 0.05328153 0.05006345 0.02369255 0.05306488
 0.03217558 0.05088504 0.02245759 0.02600469 0.02517069 0.05668264
 0.05155991 0.02224336]"
76,2009-07-06,"[0.02398248 0.05688237 0.05467772 0.02354792 0.03955886 0.02856476
 0.05912952 0.02862475 0.03741758 0.02293597 0.04758739 0.0232149
 0.05623167 0.02565248 0.0557917  0.05157587 0.02249957 0.05486738
 0.03224388 0.05001824 0.02263347 0.02521076 0.02639067 0.05645975
 0.0518507  0.02244962]"
77,2009-07-07,"[0.02439638 0.05626009 0.05490518 0.02530893 0.03917942 0.02812302
 0.05973773 0.02993497 0.03771199 0.02266544 0.04863734 0.02296854
 0.05570456 0.02626368 0.05004848 0.05204303 0.02352042 0.05334434
 0.03259849 0.05095977 0.02245145 0.02635418 0.02646756 0.05616067
 0.05229936 0.02195493]"
78,2009-07-08,"[0.0242091  0.05745262 0.05504625 0.02123041 0.03851257 0.0277989
 0.06106461 0.0296677  0.03758972 0.02265519 0.04862656 0.02105905
 0.05817753 0.02590646 0.05276334 0.05036786 0.02493808 0.05281634
 0.03318947 0.05010317 0.02338407 0.02625816 0.02543788 0.05880972
 0.0504071  0.0225282 ]"
