,dates,weights
200,2021-06-30,"[0.146039   0.1122133  0.14971605 0.10751181 0.10848814 0.24004368
 0.13598804]"
201,2021-07-01,"[0.14590019 0.1124944  0.1495645  0.10815834 0.10763712 0.23938861
 0.13685687]"
202,2021-07-02,"[0.14580101 0.1110622  0.14981979 0.1085692  0.10715147 0.23992874
 0.13766763]"
203,2021-07-06,"[0.14721143 0.10996609 0.14926058 0.10813083 0.10757226 0.2399995
 0.13785928]"
204,2021-07-07,"[0.14665578 0.10994153 0.15005428 0.10700794 0.10773836 0.24094616
 0.1376559 ]"
205,2021-07-08,"[0.14752087 0.11101793 0.14993905 0.10737213 0.1077839  0.23957461
 0.13679157]"
206,2021-07-09,"[0.14461926 0.11301927 0.14977533 0.10830212 0.10872097 0.23963055
 0.13593246]"
207,2021-07-12,"[0.14619458 0.11202748 0.14972074 0.10741311 0.10781132 0.24036734
 0.1364654 ]"
208,2021-07-13,"[0.1469232  0.10961846 0.1497371  0.1088172  0.1070141  0.24055745
 0.13733259]"
209,2021-07-14,"[0.14662537 0.11046422 0.15016617 0.107353   0.10739502 0.24044843
 0.13754785]"
210,2021-07-15,"[0.14677295 0.11053227 0.14919874 0.10986862 0.10712393 0.24016228
 0.1363412 ]"
211,2021-07-16,"[0.14763436 0.11014325 0.15022741 0.10687567 0.10728216 0.2404369
 0.13740024]"
212,2021-07-19,"[0.14838699 0.10994178 0.14971098 0.10654121 0.10740203 0.24022117
 0.13779584]"
213,2021-07-20,"[0.14430013 0.11410109 0.1496701  0.10765203 0.10853644 0.23989134
 0.1358489 ]"
214,2021-07-21,"[0.1443095  0.11291192 0.14879388 0.11185457 0.10826522 0.23808663
 0.13577834]"
215,2021-07-22,"[0.14694011 0.10981486 0.14994541 0.10574573 0.10768021 0.24143513
 0.13843843]"
216,2021-07-23,"[0.1457523  0.11182313 0.1505363  0.10654227 0.10769537 0.2401724
 0.13747823]"
217,2021-07-26,"[0.14565092 0.11330204 0.14934908 0.10925283 0.10933894 0.2373222
 0.1357839 ]"
218,2021-07-27,"[0.1468403  0.11131766 0.15029325 0.10827702 0.10710717 0.23979259
 0.13637203]"
219,2021-07-28,"[0.14532141 0.1116008  0.14931087 0.11123616 0.108115   0.23861606
 0.13579969]"
220,2021-07-29,"[0.14562434 0.11164825 0.15092047 0.10813811 0.1077683  0.23959559
 0.13630497]"
221,2021-07-30,"[0.14638422 0.10997506 0.15011455 0.10882241 0.10745776 0.24101019
 0.13623576]"
222,2021-08-02,"[0.1465403  0.11150749 0.15023945 0.10786804 0.10749286 0.23968577
 0.13666613]"
223,2021-08-03,"[0.14582074 0.11207581 0.15002397 0.10737389 0.10831242 0.2392788
 0.13711439]"
224,2021-08-04,"[0.14726141 0.10924499 0.14969487 0.10934886 0.10755562 0.23939289
 0.13750127]"
225,2021-08-05,"[0.14528719 0.11346331 0.14950217 0.10641913 0.10863065 0.23992552
 0.13677202]"
226,2021-08-06,"[0.14642988 0.1126463  0.15011454 0.10651536 0.1082117  0.24011242
 0.13596977]"
227,2021-08-09,"[0.14673117 0.11146864 0.14970574 0.10665511 0.10827713 0.24035689
 0.13680527]"
228,2021-08-10,"[0.14623424 0.11283499 0.14955643 0.10712638 0.10827692 0.24018975
 0.13578126]"
229,2021-08-11,"[0.14545128 0.1124     0.14953461 0.10914485 0.10845455 0.2391016
 0.1359132 ]"
230,2021-08-12,"[0.14673366 0.11072715 0.15094648 0.1073341  0.10759815 0.23919044
 0.13746998]"
231,2021-08-13,"[0.14602432 0.1101712  0.14951833 0.10933444 0.10757288 0.2405081
 0.13687077]"
232,2021-08-16,"[0.14675668 0.1104791  0.15050256 0.10663392 0.10697843 0.24099648
 0.13765292]"
233,2021-08-17,"[0.14704233 0.11020868 0.15016398 0.10912593 0.10735296 0.23989907
 0.13620709]"
234,2021-08-18,"[0.14737213 0.11145866 0.14929892 0.10827987 0.10774069 0.23927735
 0.13657236]"
235,2021-08-19,"[0.1467568  0.11020014 0.15043369 0.1055431  0.10673003 0.24146529
 0.13887095]"
236,2021-08-20,"[0.1452617  0.11274555 0.14990817 0.10874522 0.10791378 0.23842965
 0.1369959 ]"
237,2021-08-23,"[0.14458272 0.11316123 0.14892225 0.11022645 0.10844884 0.23858657
 0.13607194]"
238,2021-08-24,"[0.14512515 0.11487538 0.14908312 0.10941882 0.10810189 0.23823859
 0.13515714]"
239,2021-08-25,"[0.14600505 0.11205048 0.1500217  0.10743585 0.10838526 0.23962857
 0.13647312]"
240,2021-08-26,"[0.14706922 0.11195999 0.14941677 0.10850205 0.10752991 0.2384438
 0.13707823]"
241,2021-08-27,"[0.14455478 0.11334135 0.15004522 0.10958949 0.1080504  0.23842122
 0.13599753]"
242,2021-08-30,"[0.14638892 0.11055151 0.14981258 0.1076081  0.1074122  0.24050468
 0.13772202]"
243,2021-08-31,"[0.14612722 0.11207411 0.14950947 0.10872084 0.10843614 0.23913945
 0.13599278]"
244,2021-09-01,"[0.14649454 0.11156578 0.14998761 0.1066906  0.10802633 0.24004413
 0.137191  ]"
245,2021-09-02,"[0.14522247 0.11156903 0.1495712  0.11114942 0.10779743 0.23895186
 0.13573873]"
246,2021-09-03,"[0.14661814 0.1108614  0.14978762 0.10756178 0.10788332 0.23994008
 0.13734768]"
247,2021-09-07,"[0.14727171 0.11266223 0.14902274 0.1073552  0.10787725 0.23906076
 0.13675009]"
