,dates,weights
64,2020-12-14,"[0.05718855 0.02213003 0.05472995 0.02275647 0.02293474 0.02408445
 0.02217513 0.04083848 0.03183746 0.02176977 0.03039942 0.04366777
 0.05531562 0.05730595 0.02967353 0.03275578 0.04819703 0.04542886
 0.02122162 0.02600003 0.05841299 0.06697597 0.02683142 0.05612886
 0.05794642 0.02329364]"
65,2020-12-15,"[0.05625244 0.02263654 0.05518874 0.02337065 0.02222857 0.02437131
 0.02190467 0.04368865 0.03205489 0.02291527 0.03086768 0.04579039
 0.06199173 0.05725698 0.03076862 0.03175033 0.04783035 0.0441778
 0.0215478  0.0237975  0.05743528 0.0559455  0.02778218 0.05710646
 0.05625204 0.02508765]"
66,2020-12-16,"[0.05826698 0.0228169  0.05372277 0.02369077 0.0223693  0.02388266
 0.02168382 0.04182765 0.03276765 0.02223794 0.03076292 0.04343975
 0.05897286 0.05768167 0.02954043 0.03217058 0.04814215 0.04456884
 0.02220191 0.02570735 0.05822306 0.06113375 0.0266837  0.05768109
 0.05508886 0.02473463]"
67,2020-12-17,"[0.05710547 0.02248072 0.0540443  0.02314684 0.02220586 0.02464994
 0.02228779 0.0418632  0.03234426 0.02237587 0.03010594 0.04453378
 0.0618869  0.05698048 0.03205179 0.03167717 0.0476473  0.04377685
 0.02196365 0.02535138 0.05747065 0.05730333 0.02698794 0.05693189
 0.0589103  0.02391634]"
68,2020-12-18,"[0.05809056 0.02255404 0.05524804 0.023399   0.02210278 0.02389815
 0.022523   0.03948575 0.0321956  0.0225665  0.03019412 0.04515601
 0.06196595 0.06233129 0.031394   0.0322523  0.04815162 0.04241066
 0.02175828 0.02594888 0.05735771 0.05873231 0.02633188 0.05573023
 0.05356518 0.02465611]"
69,2020-12-21,"[0.05885359 0.02267424 0.0551489  0.0232526  0.02210247 0.02429119
 0.02276836 0.04209448 0.03155103 0.02318086 0.02963975 0.04381735
 0.05918548 0.05663173 0.0315323  0.03218669 0.04760944 0.04343538
 0.02240063 0.02499848 0.05668198 0.0567193  0.0276946  0.05939129
 0.0581427  0.02401524]"
70,2020-12-22,"[0.05697339 0.02164203 0.05234858 0.02368559 0.02210179 0.02347488
 0.02174667 0.04140467 0.03165814 0.02284697 0.02882706 0.04412666
 0.07225586 0.05698458 0.02982928 0.03146186 0.0482245  0.04412363
 0.02117957 0.02529274 0.05763666 0.05680745 0.02636999 0.05803441
 0.05699986 0.02396321]"
71,2020-12-23,"[0.05632959 0.02284391 0.05316453 0.023046   0.02291079 0.02396949
 0.02307149 0.04245565 0.03230507 0.02179994 0.03116718 0.04658036
 0.06026396 0.05675409 0.0298438  0.03193877 0.04766877 0.04564251
 0.02211597 0.02581361 0.05907461 0.05702601 0.0271297  0.05650515
 0.0563357  0.0242433 ]"
72,2020-12-24,"[0.05781274 0.02250983 0.05564471 0.02335504 0.02192299 0.02415931
 0.02155262 0.04213003 0.0319795  0.02225822 0.03044742 0.04518226
 0.05731839 0.05756299 0.03060511 0.03225155 0.04823762 0.04361635
 0.02191278 0.02759027 0.05790671 0.05852481 0.02706377 0.05794772
 0.05639799 0.02410934]"
73,2020-12-28,"[0.05746131 0.02328146 0.05326546 0.02358412 0.02219453 0.02426209
 0.0216319  0.04169842 0.03302284 0.02146276 0.03096255 0.04490756
 0.06058186 0.05906123 0.03190749 0.03212025 0.04802328 0.04364325
 0.02270858 0.02536104 0.05701045 0.05855638 0.02726032 0.05699785
 0.05465168 0.02438146]"
74,2020-12-29,"[0.0589981  0.02301848 0.05340091 0.02512764 0.02226082 0.02465366
 0.02250364 0.04152758 0.03214132 0.02310292 0.03164321 0.04581205
 0.05513267 0.05692288 0.03063143 0.03287842 0.04886279 0.04371003
 0.02220257 0.02435358 0.05867089 0.05701199 0.0273739  0.05708145
 0.05642691 0.02455025]"
75,2020-12-30,"[0.05723885 0.0230272  0.05366842 0.0231319  0.02191894 0.02523705
 0.02286671 0.04265879 0.03174973 0.02170627 0.03147682 0.04598724
 0.05757357 0.05793358 0.03045818 0.03183169 0.04858777 0.04417112
 0.02258708 0.02541059 0.05719408 0.05696985 0.02727646 0.05928475
 0.05618497 0.02386837]"
76,2020-12-31,"[0.05774632 0.02227739 0.05582131 0.02311896 0.02203052 0.02444049
 0.02233662 0.04278684 0.03220782 0.0229561  0.0304705  0.04555445
 0.05717137 0.05733562 0.03002411 0.03244501 0.04841627 0.04444999
 0.02240499 0.02547465 0.05797954 0.05818807 0.02731335 0.05658833
 0.05631018 0.02415121]"
77,2021-01-04,"[0.05921882 0.02244646 0.0523529  0.02272209 0.02185287 0.02444501
 0.02385353 0.04145378 0.03251443 0.02172172 0.02925463 0.04786203
 0.05487791 0.05679384 0.02996677 0.0330679  0.04825351 0.04219676
 0.02148126 0.02495846 0.05803182 0.0572079  0.02764167 0.06180184
 0.06043823 0.02358391]"
78,2021-01-05,"[0.056788   0.02288045 0.05414371 0.02293019 0.02211314 0.02430881
 0.02343039 0.04553766 0.03223355 0.0226164  0.03113762 0.04393394
 0.05787581 0.05659283 0.03050395 0.03249563 0.04785223 0.04313665
 0.02231885 0.02588272 0.05799836 0.05869617 0.02684061 0.05598462
 0.05716262 0.02460504]"
79,2021-01-06,"[0.05523336 0.02194867 0.05266178 0.02245088 0.02285847 0.02372394
 0.02235478 0.04363269 0.03243785 0.02285787 0.03044004 0.04359964
 0.05908865 0.05766774 0.02883582 0.03280694 0.04913488 0.0444119
 0.02105821 0.0246795  0.05878917 0.06411748 0.02848871 0.05780168
 0.05556341 0.02335597]"
